1.605
1.719
1.375
1.261
1.375
2.178
1.948
2.521
3.209
4.355
2.521
1.948
2.521
4.126
3.095
2.063
2.636
1.834
11.232
1.146
3.095
2.636
1.605
1.261
1.719
2.178
2.063
1.948
7.294
5.158
6.304
6.418
4.863
1.948
2.407
2.865
3.095
2.98
4.241
4.011
2.636
1.605
2.751
2.066
1.375
1.605
4.355
2.521
2.636
2.98
3.095
0.802
0.802
2.751
3.209
3.209
3.668
1.49
1.719
2.292
2.292
2.063
1.49
1.834
2.521
5.501
1.948
1.605
1.834
1.605
1.834
1.948
5.845
1.719
3.095
1.834
2.521
6.877
2.407
1.375
1.719
1.719
1.605
1.719
1.375
1.605
0.917
1.146
6.189
1.261
1.375
2.636
3.553
2.292
2.751
2.292
6.877
2.178
1.834
1.948
2.636
6.074
1.605
2.407
1.261
2.751
3.095
1.834
2.292
1.261
1.146
1.605
1.605
2.98
1.605
4.928
4.585
7.221
2.865
5.501
2.636
2.751
1.032
1.605
1.719
9.054
2.178
1.032
4.814
2.407
1.146
1.719
1.375
2.751
1.146
3.553
1.032
2.063
1.375
1.375
1.146
0.802
2.865
2.407
8.711
3.438
6.533
2.292
3.553
3.095
5.501
14.785
9.284
0.917
1.605
2.178
1.032
4.241
1.834
4.241
0.917
1.261
1.146
2.178
1.834
1.49
1.49
7.794
1.719
1.032
2.178
1.605
1.49
1.605
1.146
1.375
4.47
1.948
1.032
1.261
0.458
1.948
0.917
1.375
1.375
2.292
0.802
3.324
1.261
1.261
2.636
1.032
1.719
2.521
1.032
4.126
1.032
2.407
5.043
8.711
1.605
1.146
1.834
1.834
1.605
2.063
1.834
1.605
1.719
1.834
1.605
9.628
2.178
0.802
1.146
1.032
1.375
2.178
1.146
1.261
1.834
1.834
1.032
2.292
1.032
1.948
5.043
1.032
1.375
1.605
1.719
1.49
6.074
1.605
2.98
7.45
1.146
1.032
1.146
1.719
1.605
3.782
1.375
1.834
2.636
1.261
3.324
4.355
2.063
3.438
1.948
4.241
12.149
1.49
1.719
1.605
1.375
2.865
1.49
1.719
1.032
1.032
1.719
4.814
1.834
1.146
1.719
2.407
1.719
3.668
0.802
1.605
2.063
3.095
0.917
1.032
1.261
2.063
3.897
3.553
1.146
5.616
0.917
8.711
1.032
1.032
1.49
2.751
3.438
2.178
2.865
1.834
2.292
13.181
1.49
0.917
1.146
1.146
2.178
1.261
0.917
0.802
3.668
3.897
6.418
3.324
3.324
4.814
5.158
1.605
1.146
1.605
0.917
1.146
3.209
2.636
2.178
1.375
5.501
2.865
2.292
2.178
2.521
3.095
8.367
3.095
1.605
2.178
1.948
2.865
1.49
3.668
3.553
6.418
7.221
7.221
1.605
4.355
1.135
1.719
2.407
1.605
4.47
2.636
2.407
2.063
2.292
0.573
1.146
0.917
8.023
2.178
1.834
2.407
1.261
2.178
0.917
2.98
3.553
2.178
3.209
1.834
1.375
1.605
1.719
8.596
4.699
1.146
6.648
7.564
1.49
1.261
0.802
3.324
2.407
2.636
5.616
1.49
1.49
1.49
3.095
1.032
4.241
2.063
5.158
1.719
3.782
1.261
1.948
1.375
1.375
0.802
1.948
3.438
1.719
1.032
1.146
1.719
1.146
1.261
2.178
1.261
1.834
1.605
1.834
1.375
5.845
2.521
1.948
9.398
1.146
2.292
2.178
2.751
2.521
5.158
2.98
7.335
2.521
1.375
2.98
0.917
2.178
2.292
0.917
1.834
3.095
2.178
1.032
2.292
1.49
6.189
2.178
3.209
1.605
5.96
4.699
3.438
2.751
2.407
1.719
1.719
1.375
1.375
1.146
2.974
3.143
3
1.486
2.597
3.993
2.996
1.522
1.664
1.381
2.578
2.915
2.354
5.417
2.666
1.984
2.02
1.5
5.319
1.446
1.576
1.699
4.312
3.258
1.215
4.472
3.84
2.942
1.866
1.092
2.24
3.63
2.264
1.284
3.43
1.316
2.743
0.958
2.774
8.282
3.107
2.223
1.749
1.363
1.127
2.176
9.388
2.949
1.765
1.696
1.022
1.522
3.395
1.15
3.504
2.574
1.576
1.657
1.381
1.61
2.631
1.778
4.698
1.395
1.846
1.687
1.054
1.533
1.074
1.087
1.618
1.538
1.533
0.998
1.143
1.149
1
4.106
2.344
1.728
2.06
0.93
2.135
2.356
7.959
2.481
3.835
1.533
2.06
2.884
2.538
1.616
1.6
1.996
1.846
2.462
1.742
1.981
1.807
1.699
2.467
1.84
0.808
1.126
1.358
1.465
2.891
1.447
0.973
0.488
0.87
2.229
0.942
5.88
6.198
6.027
5.212
13.477
1.6
3.521
2.387
1.5
8.117
0.849
2.12
2.387
2.597
1.868
3.496
2.659
1.866
1.738
1.127
5.157
1.2
1.429
1.996
1.649
1.86
1.035
2.206
0.796
2.109
5.367
1.157
3.373
2.096
2.284
6.018
1.719
5.89
2.764
9.68
1.054
1.144
2.914
2.269
1.859
0.93
0.921
0.93
2.117
3.759
7.28
1.765
1.539
1.236
1.953
1.572
6.39
6.475
5.312
6.929
1.278
1.123
1.022
1.457
1.446
3.972
0.87
1.092
1.363
1.616
5.543
2.387
2.142
1.921
1.893
2.098
1.442
3.153
4.657
3.362
2.937
2.561
1.509
2.135
7.042
4.466
1.189
2.491
3.376
2.53
4.24
2.554
2.223
3.044
4.265
1.087
2.108
7.354
8.78
0.921
11.153
4.752
1.143
4.16
2.952
6.952
3.571
2.03
8.264
1.613
3.437
3.91
2.24
3.777
1.482
2.172
1.144
2.496
7.613
2.06
1.993
3.415
2.411
1.087
4.823
2.223
3.156
5.349
1.258
4.664
1.293
1.95
1.303
1.988
1.6
1.231
1.699
1.099
1.406
1.9
3.119
8.537
1.92
1.419
1.303
1.03
0.998
1.953
3.576
1.861
1.338
2.332
2.683
1.921
2.805
1.789
1.56
1.049
1.518
4.979
3.727
2.722
3.517
2.314
1.56
0.872
3.943
1.76
5.996
6.389
0.93
0.769
1.664
3.909
1.15
8.56
1.231
2.688
2.02
1.487
1.2
1.392
1.414
1.333
1.03
1.054
2.43
1.742
1.104
1.329
2.32
3.168
3.192
2.061
3.399
8.729
1.496
1.715
7.053
1.552
2.183
1.262
1.319
7.695
1.144
2.909
8.088
1.382
2.332
7.772
1.205
7.698
3.886
3.651
1.539
2.658
1.804
3.033
3.265
4.676
3.254
6
8.791
8.743
1.363
10.505
0.87
6.59
4.002
5.151
1.2
5.178
2.46
0.958
0.946
8.862
2.304
6.174
3.177
2.983
2.24
6.06
1.189
1.696
4.985
2.937
2.965
2.788
2.837
5.243
1.358
0.852
6.352
3.864
6.185
6.061
3.297
2.715
1.533
1.49
0.951
2.83
1.943
11.076
8.692
2.299
9.076
2.567
4.668
2.495
1.343
2.546
4.527
2.647
3.148
4.253
7.674
1.236
1.56
1.5
2.101
1.826
2.019
2.683
2.115
3.941
2.223
8.534
1.306
2.035
1.255
2.823
2.468
1.376
2.338
1.588
4.185
4.126
9.047
4.24
1.5
1.201
6.057
2.027
2.743
5.047
2.942
2.717
1.457
2.306
2.035
1.447
1.97
7.257
5.329
1.334
1.793
2.064
2.07
2.917
1.469
2.06
4.356
1.666
10.036
3.637
4.63
1.955
4.607
6.982
11.094
5.374
5.295
4.813
4.688
5.052
1.778
2.441
1.205
3.383
8.026
4.315
2.964
1.86
4.204
1.95
2.526
2.093
6.446
6.372
1.645
2.412
2.584
2.223
5.158
5.136
7.979
2.107
1.509
3.069
2.79
1.496
3.853
1.86
5.336
2.937
1.866
4.203
1.03
2.996
2.607
1.822
2.065
1.373
1.223
1.411
9.442
3.479
5.89
6.8
1.699
2.198
5.517
2.499
9.313
1.601
6.928
3.257
1.941
4.789
2.561
7.892
4.105
6.801
6.149
1.465
1.293
6.288
1.544
1.134
2.306
1.729
6.233
6.644
7.261
1.333
1.61
4.397
3.82
1.248
3.124
2.642
1.231
2.078
0.971
1.374
1.509
1.123
2.888
2.546
2.071
2.505
6.26
5.029
7.499
7.804
5.281
2.91
2.223
1.054
1.618
9.44
6.022
1.696
2.814
6.79
6.518
5.659
4.892
11.476
1.58
1.049
2.154
2.001
1.688
1.843
7.363
5.325
1.205
1.222
1.212
5.613
1.358
1.15
0.732
1.035
1.293
1.178
4.017
3.282
5.98
1.681
1.9
1.649
2.042
9.696
6.564
5.904
1.738
1.819
2.145
9.722
4.516
1.469
1.358
2.577
9.718
7.864
3.373
2.229
8.989
2.401
1.699
3.373
4.287
4.23
1.134
2.096
2.029
2.672
7.917
3.543
1.236
3.153
2.715
1.484
1.661
1.222
6.031
4.339
5.617
3.829
7.053
4.202
1.775
0.946
1.054
11.486
2.344
3.768
1.278
1.278
1.592
5.111
4.352
4.567
5.158
5.293
4.641
3.76
4.641
1.738
5.139
9.262
9.337
2.071
9.825
2.917
5.9
8.213
12.9
1.634
2.314
1.807
1.205
2.007
1.127
1.139
1.03
1.953
7.847
2.281
11.548
6.171
1.5
0.973
1.236
1.074
1.411
1.601
5.819
1.092
1.374
2.79
6.063
4.279
1.872
9.375
1.269
1.029
1.415
1.916
2.353
3.481
6.622
3.832
1.588
6.181
5.763
1.999
2.071
4.073
1.554
1.054
1.554
2.332
0.923
2.98
14.636
1.429
2.151
1.539
0.872
1.212
1.15
6.294
1.278
9.214
5.827
3.389
5.694
2.235
2.403
5.029
2.837
2.617
1.429
5.309
2.205
7.564
4.962
1.49
1.552
1.2
4.185
6.784
3.498
6.72
1.074
5.543
6.812
9.415
2.183
4.391
6.498
5.94
3.859
1.785
5.548
6.531
8.337
3.758
8.62
1.673
5.785
6.453
2.107
7.92
1.917
7.579
2.467
7.873
13.281
1.843
1.86
1.269
1.794
6.673
11.641
5.051
7.765
7.953
9.165
7.579
5.662
5.214
2.096
2.127
2.202
1.597
6.292
3.842
7.053
5.778
7.699
5.04
5.364
6.245
6.354
1.211
1.432
3.143
2.876
4.286
2.304
7.507
4.232
2.917
4.002
19.599
2.897
6.389
1.974
6.578
9.214
5.989
8.604
3.741
2.12
2.276
5.554
3.634
5.737
3.799
7.234
2.91
1.775
2.587
8.004
6.198
6.484
1.319
3.9
7.294
2.126
8.801
9.24
1.984
1.49
7.712
1.829
3.688
8.477
1.496
1.49
4.012
6.154
1.457
3.229
1.201
7.395
3.071
1.5
1.455
4.607
1.56
4.375
7.314
2.664
3.609
2.393
3.854
2.839
7.247
1.719
2.107
6.991
7.128
2.629
7.039
2.02
1.373
1.201
4.185
4.498
1.414
5.701
3.567
9.62
19.044
1.9
1.804
1.074
0.976
0.865
4.191
8.291
5.528
8.735
2.609
1.772
5.517
2.531
5.436
8.284
3.249
7.282
1.022
1.9
2.281
8.258
6.96
1.944
6.47
1.785
6.491
8.836
8.05
2.263
0.978
5.928
8.728
5.487
7.463
6.236
5.38
